county,constituency,ward,no_of_polling_station_2017,no_of_registered_voters_2017,year_2017,no_of_polling_station_2022,no_of_registered_voters_2022,year_2022,change_polling,change_voters,pct_change_voters
TRANS NZOIA,SABOTI,TUWANI,29.0,18519.0,2017.0,32,20232,2022,3.0,1713.0,9.249959501052972
TURKANA,LOIMA,KOTARUK/LOBEI,19.0,5963.0,2017.0,33,8174,2022,14.0,2211.0,37.07865168539326
TURKANA,LOIMA,LOIMA,10.0,3469.0,2017.0,14,3978,2022,4.0,509.0,14.672816373594696
TURKANA,LOIMA,LOKIRIAMA/LORENGIPPI,22.0,3546.0,2017.0,27,4835,2022,5.0,1289.0,36.35081782289904
TURKANA,LOIMA,TURKWEL,58.0,16125.0,2017.0,69,19528,2022,11.0,3403.0,21.10387596899225
TURKANA,TURKANA CENTRAL,KALOKOL,24.0,7570.0,2017.0,25,9179,2022,1.0,1609.0,21.254953764861295
TURKANA,TURKANA CENTRAL,KANAMKEMER,20.0,9435.0,2017.0,21,11222,2022,1.0,1787.0,18.94011658717541
TURKANA,TURKANA CENTRAL,KANG'ATOTHA,26.0,6242.0,2017.0,30,7625,2022,4.0,1383.0,22.156360140980453
TURKANA,TURKANA CENTRAL,KERIO DELTA,36.0,9087.0,2017.0,44,10672,2022,8.0,1585.0,17.4425002751183
TURKANA,TURKANA CENTRAL,LODWAR TOWNSHIP,34.0,15532.0,2017.0,38,17273,2022,4.0,1741.0,11.209116662374454
TURKANA,TURKANA EAST,KAPEDO/NAPEITOM,32.0,2880.0,2017.0,34,3721,2022,2.0,841.0,29.20138888888889
TURKANA,TURKANA EAST,KATILIA,17.0,4989.0,2017.0,23,6357,2022,6.0,1368.0,27.42032471437162
TURKANA,TURKANA EAST,LOKORI/KOCHODIN,22.0,7751.0,2017.0,39,9922,2022,17.0,2171.0,28.009289123984004
TURKANA,TURKANA NORTH,KAALENG/KAIKOR,21.0,6794.0,2017.0,24,8148,2022,3.0,1354.0,19.929349425964084
TURKANA,TURKANA NORTH,KAERIS,13.0,5158.0,2017.0,18,6586,2022,5.0,1428.0,27.685149282667698
TURKANA,TURKANA NORTH,KIBISH,10.0,3085.0,2017.0,12,3684,2022,2.0,599.0,19.416531604538086
TURKANA,TURKANA NORTH,LAKE ZONE,28.0,8772.0,2017.0,36,10896,2022,8.0,2124.0,24.21340629274966
TURKANA,TURKANA NORTH,LAPUR,26.0,5826.0,2017.0,27,7188,2022,1.0,1362.0,23.377960865087537
TURKANA,TURKANA NORTH,NAKALALE,19.0,4373.0,2017.0,21,6435,2022,2.0,2062.0,47.15298422135834
TURKANA,TURKANA SOUTH,KALAPATA,16.0,3310.0,2017.0,21,4329,2022,5.0,1019.0,30.785498489425983
TURKANA,TURKANA SOUTH,KAPUTIR,14.0,3398.0,2017.0,17,4123,2022,3.0,725.0,21.336080047086522
TURKANA,TURKANA SOUTH,KATILU,29.0,11774.0,2017.0,36,13254,2022,7.0,1480.0,12.570069644980467
TURKANA,TURKANA SOUTH,LOBOKAT,6.0,2770.0,2017.0,11,4259,2022,5.0,1489.0,53.75451263537906
TURKANA,TURKANA SOUTH,LOKICHAR,42.0,12170.0,2017.0,51,14467,2022,9.0,2297.0,18.87428101889893
TURKANA,TURKANA WEST,KAKUMA,25.0,10342.0,2017.0,26,12153,2022,1.0,1811.0,17.511119706052988
TURKANA,TURKANA WEST,KALOBEYEI,13.0,3712.0,2017.0,17,5099,2022,4.0,1387.0,37.365301724137936
TURKANA,TURKANA WEST,LETEA,16.0,3423.0,2017.0,19,5348,2022,3.0,1925.0,56.23721881390593
TURKANA,TURKANA WEST,LOKICHOGGIO,13.0,4718.0,2017.0,14,5490,2022,1.0,772.0,16.362865621025858
TURKANA,TURKANA WEST,LOPUR,11.0,3752.0,2017.0,12,5697,2022,1.0,1945.0,51.83901918976546
TURKANA,TURKANA WEST,NANAAM,11.0,2581.0,2017.0,13,4153,2022,2.0,1572.0,60.90662533901588
TURKANA,TURKANA WEST,SONGOT,11.0,2888.0,2017.0,13,4733,2022,2.0,1845.0,63.88504155124654
UASIN GISHU,AINABKOI,AINABKOI/OLARE,39.0,17110.0,2017.0,42,19105,2022,3.0,1995.0,11.659848042080654
UASIN GISHU,AINABKOI,KAPSOYA,34.0,21103.0,2017.0,39,23578,2022,5.0,2475.0,11.728190304696016
UASIN GISHU,AINABKOI,KAPTAGAT,40.0,16584.0,2017.0,43,19923,2022,3.0,3339.0,20.13386396526773
UASIN GISHU,KAPSERET,KIPKENYO,22.0,13851.0,2017.0,26,15509,2022,4.0,1658.0,11.97025485524511
UASIN GISHU,KAPSERET,LANGAS,38.0,24056.0,2017.0,39,24763,2022,1.0,707.0,2.9389757233122715
UASIN GISHU,KAPSERET,MEGUN,15.0,6958.0,2017.0,19,8159,2022,4.0,1201.0,17.260707099741303
UASIN GISHU,KAPSERET,NGERIA,19.0,9374.0,2017.0,22,11103,2022,3.0,1729.0,18.444634094303392
UASIN GISHU,KAPSERET,SIMAT/KAPSERET,25.0,12343.0,2017.0,29,15275,2022,4.0,2932.0,23.754354694968807
UASIN GISHU,KESSES,CHEPTIRET/KIPCHAMO,31.0,14098.0,2017.0,35,16723,2022,4.0,2625.0,18.61966236345581
UASIN GISHU,KESSES,RACECOURSE,28.0,17396.0,2017.0,35,20872,2022,7.0,3476.0,19.981604966659003
UASIN GISHU,KESSES,TARAKWA,39.0,18117.0,2017.0,41,20213,2022,2.0,2096.0,11.569244356129602
UASIN GISHU,KESSES,TULWET/CHUIYAT,41.0,17525.0,2017.0,41,20134,2022,0.0,2609.0,14.887303851640512
UASIN GISHU,MOIBEN,KARUNA/MEIBEKI,26.0,10888.0,2017.0,32,12979,2022,6.0,2091.0,19.204628949301984
UASIN GISHU,MOIBEN,KIMUMU,40.0,23678.0,2017.0,42,25044,2022,2.0,1366.0,5.769068333474111
UASIN GISHU,MOIBEN,MOIBEN,28.0,12266.0,2017.0,30,14350,2022,2.0,2084.0,16.990053807272133
UASIN GISHU,MOIBEN,SERGOIT,20.0,8864.0,2017.0,22,10267,2022,2.0,1403.0,15.828068592057761
UASIN GISHU,MOIBEN,TEMBELIO,31.0,13126.0,2017.0,34,15237,2022,3.0,2111.0,16.082584184062167
UASIN GISHU,SOY,KAPKURES,15.0,8060.0,2017.0,16,9020,2022,1.0,960.0,11.910669975186105
UASIN GISHU,SOY,KIPSOMBA,19.0,8702.0,2017.0,20,9928,2022,1.0,1226.0,14.08871523787635
UASIN GISHU,SOY,KUINET/KAPSUSWA,30.0,16163.0,2017.0,33,18005,2022,3.0,1842.0,11.396399183319929
UASIN GISHU,SOY,MOI'S BRIDGE,19.0,11817.0,2017.0,21,12754,2022,2.0,937.0,7.929254463907929
UASIN GISHU,SOY,SEGERO/BARSOMBE,25.0,11894.0,2017.0,30,13972,2022,5.0,2078.0,17.47099377837565
UASIN GISHU,SOY,SOY,19.0,9933.0,2017.0,23,11500,2022,4.0,1567.0,15.775697171046007
UASIN GISHU,SOY,ZIWA,32.0,15298.0,2017.0,37,17523,2022,5.0,2225.0,14.544384886913322
UASIN GISHU,TURBO,HURUMA,47.0,31270.0,2017.0,49,31660,2022,2.0,390.0,1.2472017908538535
UASIN GISHU,TURBO,KAMAGUT,27.0,14328.0,2017.0,31,16462,2022,4.0,2134.0,14.89391401451703
UASIN GISHU,TURBO,KAPSAOS,23.0,14553.0,2017.0,26,16119,2022,3.0,1566.0,10.760667903525047
UASIN GISHU,TURBO,KIPLOMBE,42.0,24573.0,2017.0,45,26347,2022,3.0,1774.0,7.219305742074635
UASIN GISHU,TURBO,NGENYILEL,25.0,11743.0,2017.0,27,13131,2022,2.0,1388.0,11.819807544920378
UASIN GISHU,TURBO,TAPSAGOI,29.0,14384.0,2017.0,29,16483,2022,0.0,2099.0,14.592602892102335
VIHIGA,EMUHAYA,CENTRAL BUNYORE,27.0,12968.0,2017.0,33,16731,2022,6.0,3763.0,29.01758173966687
VIHIGA,EMUHAYA,NORTH EAST BUNYORE,26.0,13658.0,2017.0,34,16648,2022,8.0,2990.0,21.891931468736274
VIHIGA,EMUHAYA,WEST BUNYORE,34.0,14868.0,2017.0,37,16806,2022,3.0,1938.0,13.034705407586763
VIHIGA,HAMISI,BANJA,22.0,11367.0,2017.0,23,11950,2022,1.0,583.0,5.128881850972112
VIHIGA,HAMISI,GISAMBAI,21.0,9102.0,2017.0,23,10216,2022,2.0,1114.0,12.239068336629312
VIHIGA,HAMISI,JEPKOYAI,19.0,9922.0,2017.0,23,10933,2022,4.0,1011.0,10.18947792783713
VIHIGA,HAMISI,MUHUDU,16.0,8114.0,2017.0,17,9183,2022,1.0,1069.0,13.17475967463643
VIHIGA,HAMISI,SHAMAKHOKHO,27.0,13340.0,2017.0,30,14503,2022,3.0,1163.0,8.718140929535233
VIHIGA,HAMISI,SHIRU,23.0,11470.0,2017.0,23,12686,2022,0.0,1216.0,10.601569311246731
VIHIGA,HAMISI,TAMBUA,20.0,10042.0,2017.0,24,10913,2022,4.0,871.0,8.673571001792471
VIHIGA,LUANDA,EMABUNGO,24.0,11252.0,2017.0,30,12590,2022,6.0,1338.0,11.891219338784216
VIHIGA,LUANDA,LUANDA SOUTH,20.0,9823.0,2017.0,25,11484,2022,5.0,1661.0,16.90929451287794
VIHIGA,LUANDA,LUANDA TOWNSHIP,16.0,9018.0,2017.0,20,10486,2022,4.0,1468.0,16.2785540031049
VIHIGA,LUANDA,MWIBONA,17.0,8711.0,2017.0,21,10132,2022,4.0,1421.0,16.312708070256
VIHIGA,LUANDA,WEMILABI,22.0,10410.0,2017.0,28,11618,2022,6.0,1208.0,11.604226705091259
VIHIGA,SABATIA,BUSALI,24.0,10622.0,2017.0,25,11817,2022,1.0,1195.0,11.250235360572397
VIHIGA,SABATIA,CHAVAKALI,18.0,8866.0,2017.0,19,10564,2022,1.0,1698.0,19.151815926009476
VIHIGA,SABATIA,LYADUYWA/IZAVA,27.0,13393.0,2017.0,29,14899,2022,2.0,1506.0,11.244680056746063
VIHIGA,SABATIA,NORTH MARAGOLI,17.0,9201.0,2017.0,19,10314,2022,2.0,1113.0,12.096511248777308
VIHIGA,SABATIA,WEST SABATIA,19.0,10657.0,2017.0,23,11930,2022,4.0,1273.0,11.945200337806137
VIHIGA,SABATIA,WODANGA,23.0,10296.0,2017.0,23,11351,2022,0.0,1055.0,10.246697746697746
VIHIGA,VIHIGA,CENTRAL MARAGOLI,21.0,11833.0,2017.0,23,13114,2022,2.0,1281.0,10.825657060762275
VIHIGA,VIHIGA,LUGAGA-WAMULUMA,30.0,15358.0,2017.0,34,17381,2022,4.0,2023.0,13.17228805834093
VIHIGA,VIHIGA,MUNGOMA,17.0,9046.0,2017.0,19,10602,2022,2.0,1556.0,17.200972805659962
VIHIGA,VIHIGA,SOUTH MARAGOLI,18.0,9072.0,2017.0,22,11192,2022,4.0,2120.0,23.368606701940035
WAJIR,ELDAS,DELLA,12.0,4994.0,2017.0,18,6188,2022,6.0,1194.0,23.908690428514216
WAJIR,ELDAS,ELDAS,13.0,3459.0,2017.0,18,4630,2022,5.0,1171.0,33.853714946516334
WAJIR,ELDAS,ELNUR/TULA TULA,17.0,7505.0,2017.0,24,9098,2022,7.0,1593.0,21.22584943371086
WAJIR,ELDAS,LAKOLEY SOUTH/BASIR,7.0,2718.0,2017.0,12,3443,2022,5.0,725.0,26.67402501839588
WAJIR,TARBAJ,ELBEN,9.0,3358.0,2017.0,13,3562,2022,4.0,204.0,6.075044669446099
WAJIR,TARBAJ,SARMAN,13.0,5625.0,2017.0,21,7416,2022,8.0,1791.0,31.840000000000003
WAJIR,TARBAJ,TARBAJ,19.0,7371.0,2017.0,30,9869,2022,11.0,2498.0,33.88956722290056
WAJIR,TARBAJ,WARGADUD,9.0,3345.0,2017.0,14,4420,2022,5.0,1075.0,32.13751868460389
WAJIR,WAJIR EAST,BARWAGO,13.0,6875.0,2017.0,21,10302,2022,8.0,3427.0,49.84727272727273
WAJIR,WAJIR EAST,KHOROF/HARAR,21.0,6903.0,2017.0,31,8074,2022,10.0,1171.0,16.963638997537302
WAJIR,WAJIR EAST,TOWNSHIP,17.0,7300.0,2017.0,23,10065,2022,6.0,2765.0,37.87671232876713
WAJIR,WAJIR EAST,WAGBERI,14.0,5886.0,2017.0,19,7353,2022,5.0,1467.0,24.92354740061162
WAJIR,WAJIR NORTH,BATALU,12.0,4690.0,2017.0,18,6364,2022,6.0,1674.0,35.69296375266525
WAJIR,WAJIR NORTH,BUTE,10.0,3161.0,2017.0,13,3786,2022,3.0,625.0,19.772223979753242
WAJIR,WAJIR NORTH,DANABA,16.0,5404.0,2017.0,20,7376,2022,4.0,1972.0,36.49148778682457
WAJIR,WAJIR NORTH,GODOMA,8.0,2681.0,2017.0,11,3168,2022,3.0,487.0,18.164863856769863
WAJIR,WAJIR NORTH,GURAR,9.0,1961.0,2017.0,11,3885,2022,2.0,1924.0,98.11320754716981
WAJIR,WAJIR NORTH,KORONDILE,14.0,4384.0,2017.0,18,5317,2022,4.0,933.0,21.28193430656934
WAJIR,WAJIR NORTH,MALKAGUFU,7.0,2269.0,2017.0,10,4031,2022,3.0,1762.0,77.65535478184222
WAJIR,WAJIR SOUTH,BENANE,25.0,8859.0,2017.0,34,11797,2022,9.0,2938.0,33.16401399706513
WAJIR,WAJIR SOUTH,BURDER,10.0,3795.0,2017.0,13,4863,2022,3.0,1068.0,28.142292490118574
WAJIR,WAJIR SOUTH,DADAJA BULLA,8.0,4036.0,2017.0,14,5389,2022,6.0,1353.0,33.52329038652131
WAJIR,WAJIR SOUTH,DIIF,19.0,9019.0,2017.0,26,11282,2022,7.0,2263.0,25.09147355582659
WAJIR,WAJIR SOUTH,HABASSWEIN,24.0,8407.0,2017.0,31,11026,2022,7.0,2619.0,31.15261091947187
WAJIR,WAJIR SOUTH,IBRAHIM URE,17.0,5643.0,2017.0,21,6179,2022,4.0,536.0,9.498493709020025
WAJIR,WAJIR SOUTH,LAGBOGHOL SOUTH,16.0,5710.0,2017.0,23,7541,2022,7.0,1831.0,32.066549912434326
WAJIR,WAJIR WEST,ADAMASAJIDE,15.0,5107.0,2017.0,22,6541,2022,7.0,1434.0,28.079107107891133
WAJIR,WAJIR WEST,ARBAJAHAN,16.0,6485.0,2017.0,26,8593,2022,10.0,2108.0,32.50578257517348
WAJIR,WAJIR WEST,GANYURE/WAGALLA,28.0,8858.0,2017.0,31,8382,2022,3.0,-476.0,-5.373673515466245
WAJIR,WAJIR WEST,HADADO/ATHIBOHOL,16.0,7094.0,2017.0,23,7818,2022,7.0,724.0,10.205807724837891
WEST POKOT,KACHELIBA,ALALE,49.0,9564.0,2017.0,58,11072,2022,9.0,1508.0,15.767461313258051
WEST POKOT,KACHELIBA,KAPCHOK,19.0,6138.0,2017.0,28,7416,2022,9.0,1278.0,20.821114369501466
WEST POKOT,KACHELIBA,KASEI,32.0,6222.0,2017.0,37,7384,2022,5.0,1162.0,18.675666988106716
WEST POKOT,KACHELIBA,KIWAWA,33.0,7354.0,2017.0,37,8658,2022,4.0,1304.0,17.73184661408757
WEST POKOT,KACHELIBA,KODICH,26.0,7065.0,2017.0,29,8354,2022,3.0,1289.0,18.244869072894552
WEST POKOT,KACHELIBA,SUAM,28.0,6289.0,2017.0,35,8262,2022,7.0,1973.0,31.372237239624738
WEST POKOT,KAPENGURIA,ENDUGH,32.0,7072.0,2017.0,48,8360,2022,16.0,1288.0,18.212669683257918
WEST POKOT,KAPENGURIA,KAPENGURIA,32.0,10207.0,2017.0,44,12074,2022,12.0,1867.0,18.291368668560793
WEST POKOT,KAPENGURIA,MNAGEI,36.0,15354.0,2017.0,51,18201,2022,15.0,2847.0,18.542399374755764
WEST POKOT,KAPENGURIA,RIWO,50.0,10990.0,2017.0,73,13552,2022,23.0,2562.0,23.312101910828027
WEST POKOT,KAPENGURIA,SIYOI,16.0,6757.0,2017.0,24,8279,2022,8.0,1522.0,22.524789107592127
WEST POKOT,KAPENGURIA,SOOK,28.0,5221.0,2017.0,32,6074,2022,4.0,853.0,16.33786630913618
WEST POKOT,POKOT SOUTH,BATEI,38.0,10691.0,2017.0,39,13075,2022,1.0,2384.0,22.299130109437844
WEST POKOT,POKOT SOUTH,CHEPARERIA,65.0,15345.0,2017.0,65,18494,2022,0.0,3149.0,20.52134245682633
WEST POKOT,POKOT SOUTH,LELAN,65.0,12425.0,2017.0,65,15095,2022,0.0,2670.0,21.48893360160966
WEST POKOT,POKOT SOUTH,TAPACH,37.0,9609.0,2017.0,39,11742,2022,2.0,2133.0,22.197939431782704
WEST POKOT,SIGOR,LOMUT,43.0,10079.0,2017.0,44,12395,2022,1.0,2316.0,22.978470086318087
WEST POKOT,SIGOR,MASOOL,16.0,4966.0,2017.0,23,8187,2022,7.0,3221.0,64.8610551751913
WEST POKOT,SIGOR,SEKERR,27.0,7524.0,2017.0,38,9432,2022,11.0,1908.0,25.358851674641148
WEST POKOT,SIGOR,WEIWEI,40.0,11360.0,2017.0,48,13920,2022,8.0,2560.0,22.535211267605636
